iter	PRAUC	Logloss
879	0.7486495532	0.06639965934
880	0.7487727673	0.0663826197
881	0.7489153856	0.06635562728
882	0.7489041184	0.06634844221
883	0.7490006279	0.06633467656
884	0.7492512404	0.06629778348
885	0.749375142	0.06627828864
886	0.7494835689	0.06626440272
887	0.7496210758	0.06624759473
888	0.7496980019	0.0662396278
889	0.7497276881	0.0662331102
890	0.7497623614	0.06622724254
891	0.7498007754	0.06621585057
892	0.7499021674	0.06620564238
893	0.7501480234	0.06616917567
894	0.7502647375	0.06615122606
895	0.7504519173	0.06612252375
896	0.7505266775	0.0661115309
897	0.7506219191	0.06609629863
898	0.750873639	0.06606105045
899	0.7509250583	0.06605163197
900	0.751076442	0.06603378494
901	0.7511929485	0.06601447463
902	0.7514166966	0.0659784291
903	0.7514940503	0.06596898275
904	0.7516072439	0.06595362595
905	0.751632672	0.06594870714
906	0.7516715394	0.06594197962
907	0.7517458967	0.06592966283
908	0.7518519202	0.06591439188
909	0.7520569621	0.06588011662
910	0.7521222999	0.06587040981
911	0.7522418562	0.06585374234
912	0.7523086183	0.06584054971
913	0.7525134121	0.06580823077
914	0.7527192205	0.06577479225
915	0.7529353019	0.06574600756
916	0.7531207427	0.06571662368
917	0.7532082532	0.06570317472
918	0.7533988137	0.06567593441
919	0.7535006579	0.06565655743
920	0.7536353427	0.06563792399
921	0.7538103831	0.06561198142
922	0.7539318193	0.06559495236
923	0.7540099339	0.06558127411
924	0.7541040617	0.06556857743
925	0.7542846793	0.06553461782
926	0.7543630305	0.06552432717
927	0.754562437	0.06549145238
928	0.7546614428	0.06546967371
929	0.7548306259	0.06544349328
930	0.755065724	0.06541588182
931	0.7552281755	0.06539148227
932	0.7553588761	0.06537388477
933	0.7554415634	0.0653644933
934	0.7555432103	0.06534688447
935	0.755667599	0.06533068437
936	0.7557795632	0.06531421944
937	0.7559707163	0.06528081986
938	0.7561626248	0.06525699457
939	0.756318419	0.06523427138
940	0.7564571802	0.06521482088
941	0.7566750794	0.06518209823
942	0.7568025656	0.06516059816
943	0.756864692	0.06515107281
944	0.7569381618	0.06513563952
945	0.7572198201	0.06508995
946	0.7573622133	0.065071302
947	0.7574324453	0.06505977084
948	0.7575417202	0.06503995213
949	0.7576529786	0.06502545389
950	0.7577940842	0.0650054497
951	0.7578294524	0.06500025478
952	0.7578742841	0.06499338636
953	0.7579035273	0.06498799989
954	0.7579798751	0.06497833245
955	0.758066605	0.06496385044
956	0.7581922808	0.06494610888
957	0.7582629068	0.06493481833
958	0.7585024557	0.06489238821
959	0.7585950749	0.06487403828
960	0.7586343761	0.06486821511
961	0.75876807	0.06485037119
962	0.7587959204	0.06484343165
963	0.758910347	0.06482421309
964	0.7589446277	0.0648183432
965	0.7590737704	0.06479882025
966	0.7591376858	0.06479175825
967	0.7592832444	0.0647705974
968	0.7593441483	0.06476227558
969	0.7593971847	0.06475576036
970	0.7595675405	0.06473262186
971	0.7596711201	0.06471997534
972	0.7597027324	0.06471375415
973	0.7599209776	0.06468374779
974	0.7599955201	0.0646747304
975	0.7600212889	0.06466816818
976	0.7601142302	0.06465525088
977	0.7601468359	0.06464926448
978	0.7603724696	0.06461783788
979	0.7604277894	0.06460980515
980	0.7604703443	0.06460317113
981	0.7607420371	0.06456757754
982	0.7608344139	0.06455573758
983	0.7609795343	0.06453233771
984	0.7610109992	0.06452895385
985	0.7611825985	0.06450418063
986	0.761450276	0.06446479114
987	0.7615121973	0.06445513874
988	0.7615667961	0.06444795415
989	0.7616293495	0.06443861475
990	0.761672566	0.06443131963
991	0.761799706	0.06441209613
992	0.7619015502	0.06439696252
993	0.7620308327	0.06437880344
994	0.7621158276	0.0643697457
995	0.7621656316	0.06436173673
996	0.7622571913	0.0643492595
997	0.762316569	0.06433435703
998	0.7624243909	0.06431965953
999	0.7624817212	0.06431167177
1000	0.762819161	0.06425796479
1001	0.7629512952	0.06423943426
1002	0.7630008692	0.0642313933
1003	0.7630734407	0.06422109256
1004	0.763101133	0.06421574515
1005	0.7631769635	0.0642041377
1006	0.7633363491	0.06418314544
1007	0.763389416	0.0641736661
1008	0.7633994339	0.06416808464
1009	0.76354551	0.06414130186
1010	0.7636843157	0.06412040517
1011	0.7637608369	0.06411116894
1012	0.7638234644	0.06409943689
1013	0.763834761	0.06409621438
1014	0.7639044701	0.06408751527
1015	0.7639188866	0.06408589311
1016	0.7639956734	0.06407403068
1017	0.7640623402	0.06406412875
1018	0.7642693444	0.06403527726
1019	0.7644012168	0.0640174668
1020	0.7645472971	0.06399743814
1021	0.7646084936	0.06398778629
1022	0.7648136889	0.06395903021
1023	0.7648529931	0.06395197326
1024	0.7648856231	0.06394812482
1025	0.7649164117	0.06394446937
1026	0.7649697205	0.06393589116
1027	0.7650125967	0.06392820366
1028	0.7651185021	0.06391590448
1029	0.7652575083	0.06389581825
1030	0.7653513181	0.06388214277
1031	0.7654733422	0.06386714363
1032	0.7656308676	0.06384130912
1033	0.7658338446	0.06380720302
1034	0.7660011464	0.06378179043
1035	0.7660579281	0.06377474891
1036	0.7661154806	0.0637647251
1037	0.7663741685	0.06372461737
1038	0.7664543618	0.06371461035
1039	0.766482341	0.06370864189
1040	0.7665232376	0.06370177294
1041	0.7666393336	0.06368012311
1042	0.7666763436	0.06367506789
1043	0.7668400589	0.06365538741
1044	0.7669219485	0.06364271434
1045	0.7669437068	0.06363245099
1046	0.7672903521	0.06357939549
1047	0.7675009023	0.06353700894
1048	0.7676041074	0.06351448619
1049	0.7677676962	0.06348897228
1050	0.7678866433	0.06347177045
1051	0.7680281772	0.06345187156
1052	0.7681095911	0.06343944222
1053	0.7681393786	0.06343528233
1054	0.7683940594	0.06340111784
1055	0.7684907259	0.0633858107
1056	0.768570793	0.06337032015
1057	0.7686934266	0.06335095634
1058	0.7687816755	0.06333836342
1059	0.768877191	0.06332745961
1060	0.7690669643	0.0632964273
1061	0.7691095086	0.06329065811
1062	0.7692658635	0.06326458483
1063	0.7693351174	0.06325358939
1064	0.7694744429	0.06323137584
1065	0.7695662541	0.06321661313
1066	0.7696891061	0.06319934404
1067	0.7697900829	0.06318192642
1068	0.7698641356	0.06316658073
1069	0.7699257805	0.06315682063
1070	0.7699722987	0.06314929016
1071	0.7700763801	0.06313482395
1072	0.7702059229	0.06311655701
1073	0.7702781955	0.06310307532
1074	0.7702948881	0.06309887456
1075	0.7703558103	0.0630892843
1076	0.7704297765	0.0630735412
1077	0.7704671417	0.06306658007
1078	0.770564482	0.06304554938
1079	0.7706639979	0.06302985027
1080	0.7708658218	0.06299319829
1081	0.7710352215	0.06296578352
1082	0.7710817858	0.06296050717
1083	0.7711698275	0.0629474191
1084	0.7712006162	0.06294271048
1085	0.7713583737	0.06291847347
1086	0.7714591275	0.06290508527
1087	0.7715491339	0.06289230048
1088	0.7718279113	0.06284551535
1089	0.7719355731	0.06282916426
1090	0.7720353764	0.0628155977
1091	0.7722457572	0.06278472791
1092	0.7723161309	0.06277274219
1093	0.7723935708	0.06275941751
1094	0.772685854	0.06271669559
1095	0.7727831444	0.06269917342
1096	0.7728614007	0.0626908304
1097	0.7729257141	0.0626823123
1098	0.7730283218	0.06266493975
1099	0.773178449	0.06263810043
1100	0.7733349191	0.06260943708
1101	0.7733743049	0.06260341094
1102	0.7734420779	0.06259441389
1103	0.7735773337	0.06257442979
1104	0.7736089636	0.06256980761
1105	0.7737687621	0.06253872002
1106	0.7738626141	0.06252209689
1107	0.7739479949	0.06250509942
1108	0.7740829202	0.06248779395
1109	0.774086607	0.06248628417
1110	0.7741657939	0.06247337546
1111	0.7741893616	0.06246935391
1112	0.7742693118	0.06246060927
1113	0.7744096811	0.06244304386
1114	0.7744099219	0.06244275578
1115	0.7744926968	0.0624296855
1116	0.7745407797	0.06242196024
1117	0.7746209364	0.06241112116
1118	0.7747870954	0.06238477315
1119	0.7748451937	0.06237797246
1120	0.774948236	0.06236342818
1121	0.7751467347	0.0623303264
1122	0.7751921993	0.06232276238
1123	0.7753337634	0.0623000289
1124	0.7753996556	0.06228752921
1125	0.7754832433	0.06227237811
1126	0.7755565576	0.0622646977
1127	0.7755851997	0.06225989246
1128	0.7756385542	0.06225221197
1129	0.7757213904	0.06223868193
1130	0.7758538237	0.06221474592
1131	0.7758758064	0.06221029536
1132	0.7759986135	0.06219317948
1133	0.7761158628	0.06217138469
1134	0.7761819518	0.06216137043
1135	0.7762581061	0.06215068249
1136	0.7763521801	0.06213938473
1137	0.7765859731	0.06209376381
1138	0.7767079216	0.06207495639
1139	0.7768064068	0.06206005075
1140	0.7769705073	0.06203208722
1141	0.7771269385	0.06200474074
1142	0.7771857105	0.06199579828
1143	0.777271812	0.0619859068
1144	0.7773282679	0.06197828592
1145	0.7773845665	0.06196950341
1146	0.7776339494	0.06193517589
1147	0.7776980327	0.06192771338
1148	0.7778396842	0.06190981288
1149	0.7778923158	0.06190203958
1150	0.7779385486	0.06189562518
1151	0.7780467369	0.06188017245
1152	0.7780775719	0.06187414788
1153	0.7781628972	0.06186218852
1154	0.7781609523	0.06185897849
1155	0.7783409973	0.06182916069
1156	0.7784112974	0.06181939593
1157	0.7784503372	0.06181401284
1158	0.7785602987	0.06179646883
1159	0.7786084599	0.06179119262
1160	0.7786927977	0.06177508243
1161	0.7788195797	0.06175460178
1162	0.7790243105	0.06171809426
1163	0.7790786345	0.06170895371
1164	0.7791773998	0.06169561081
1165	0.7791963256	0.06168703978
1166	0.7793290833	0.06166318059
1167	0.7793946926	0.06165605352
1168	0.7794114339	0.06165187367
1169	0.7794621049	0.06164455906
1170	0.7795019009	0.06163884179
1171	0.7796387095	0.06161776361
1172	0.7796597168	0.06161230384
1173	0.779855437	0.06158495348
1174	0.7799455566	0.06157277786
1175	0.7800182729	0.06156290312
1176	0.7801399923	0.0615406618
1177	0.7802015847	0.06153103794
1178	0.7802603618	0.06152279306
1179	0.7804704255	0.06149512404
1180	0.7805103552	0.06149036421
1181	0.7805152927	0.06148694433
1182	0.7806352112	0.06146686016
1183	0.7807017617	0.06145725031
1184	0.78095785	0.06142656029
1185	0.7809800399	0.06142235478
1186	0.7810065777	0.06141827611
1187	0.7811310702	0.06139336348
1188	0.7813932062	0.06135771222
1189	0.7815124504	0.06133487835
1190	0.7815858338	0.06132671736
1191	0.7816431809	0.06131828346
1192	0.7817074864	0.06130512818
1193	0.7817411416	0.06129593433
1194	0.7817470312	0.06129550193
1195	0.7818091018	0.06128149246
1196	0.7818910349	0.06127138617
1197	0.7820990631	0.06123619029
1198	0.7821104139	0.06123118577
1199	0.782326515	0.06119964856
1200	0.782452389	0.06118117933
1201	0.7825267327	0.06117039647
